months_since_last_pymnt_d_last_credit_pull_d,months_since_issue_d_last_credit_pull_d,out_prncp_inv,grade,last_pymnt_amnt,dti,total_rev_hi_lim,total_rec_int,months_since_earliest_cr_line,revol_util,tot_cur_bal,verification_status,inq_last_6mths,credit_event
0,3,21162.13,B,478.23,10.13,25200,569.96,110,82.7,458095,Source Verified,0,0
0,11,11944.38,E,349.36,18.33,32600,2159.32,546,94.5,130450,Source Verified,0,0
1,3,11399.47,A,371.96,21.97,19800,138.55,142,78.4,151534,Not Verified,0,0
0,3,17921.22,D,683.55,11.07,10900,778.77,73,61.5,44448,Source Verified,1,0
0,5,5251.77,B,188.52,13.32,14400,191.64,206,27.4,150771,Not Verified,0,0
0,12,7107.8,C,340.13,12.05,22900,1170.39,120,65.3,391982,Verified,1,0
0,7,16426.98,A,616.54,17.9,43400,735.1,108,18.6,222439,Source Verified,1,0
0,8,2437.07,C,102.52,31.93,11300,252.57,93,60.1,92302,Not Verified,2,0
0,5,24447.47,A,863.16,28.71,102900,752.55,291,73.5,445071,Not Verified,0,0
1,7,23500.27,F,1025.28,8.93,14800,2736.35,148,62.9,26303,Source Verified,1,0
0,6,16946.22,A,589.8,14.03,59300,603.41,300,35.6,47989,Source Verified,0,0
0,12,15074.67,A,653.14,16.29,122200,1241.73,284,69.7,27034,Not Verified,0,0
0,5,22574.55,C,558.32,19.29,19300,1347.5,148,51.1,32839,Not Verified,1,0
0,4,8978.83,A,305.31,18.61,97700,191.4,262,17.1,282588,Not Verified,0,0
1,9,7275.07,C,300.18,11.98,9900,670.37,152,71.4,247173,Source Verified,0,0
0,6,1687.93,D,69.09,7.64,5100,148.88,246,66.0,3370,Not Verified,0,0
0,2,23990.4,E,625.48,38.5,45100,691.68,217,70.5,161316,Verified,0,0
0,6,21259.55,C,827.87,12.91,11100,1379.37,90,69.9,44400,Verified,0,0
0,5,6976.16,A,244.25,13.77,83700,194.64,158,11.7,204620,Not Verified,2,0
1,3,21284.67,E,566.49,36.66,57000,668.95,205,38.1,52335,Verified,0,0
0,3,7820.43,C,284.37,12.58,11600,261.1,98,49.4,5726,Source Verified,1,0
0,8,28620.31,D,1240.03,19.13,241401,3496.65,448,72.0,566936,Source Verified,1,0
0,4,24739.59,E,696.48,25.9,27100,1715.46,204,96.0,36910,Verified,0,0
0,12,12855.27,B,362.12,18.31,29500,1460.04,390,66.7,19680,Source Verified,0,0
0,3,7603.32,A,250.29,14.51,10200,107.4,151,74.6,7610,Source Verified,0,0
0,5,5302.32,C,203.12,24.46,19600,313.48,77,56.3,101265,Source Verified,1,0
0,1,18673.21,C,657.26,16.45,10400,215.11,159,31.6,19181,Source Verified,2,0
0,9,2807.28,E,377.35,38.33,18900,937.35,88,66.2,127051,Source Verified,1,0
0,2,5338.88,C,186.14,34.51,35200,107.41,324,80.7,155604,Not Verified,0,0
5,9,0.0,C,32994.52,10.64,61300,1506.62,267,66.4,368882,Verified,0,0
0,5,13096.85,A,462.41,9.36,36800,403.16,242,39.0,110121,Not Verified,0,0
0,9,31921.65,D,886.11,17.0,57000,3975.8,233,85.0,293537,Verified,0,0
0,5,18695.39,D,482.23,38.7,147300,1254.23,228,57.8,330629,Source Verified,1,0
0,3,5216.95,A,173.0,23.32,24000,60.54,285,41.7,159396,Source Verified,1,0
0,6,9227.73,B,217.38,21.68,16500,525.9,154,2.3,358881,Not Verified,0,0
0,6,8473.11,A,308.27,20.71,43800,318.9,189,45.5,207966,Not Verified,1,0
0,8,9572.45,A,375.43,15.87,22900,570.63,117,82.7,36792,Not Verified,0,0
0,2,13855.29,E,357.04,11.15,13500,184.02,143,29.7,14562,Verified,0,0
0,9,0.0,C,25078.42,15.9,36600,2434.49,141,93.4,268164,Source Verified,1,0
0,4,13839.18,A,451.73,8.96,46400,189.94,315,41.2,188103,Not Verified,0,0
0,1,17386.71,C,592.8,26.82,16600,154.57,218,57.8,293594,Source Verified,0,0
1,9,8935.94,B,212.43,22.57,18400,618.73,144,43.8,22481,Source Verified,0,0
1,2,19277.23,B,645.25,8.49,5500,155.4,247,6.1,57105,Source Verified,0,0
1,9,7108.09,C,299.02,20.07,13200,743.45,178,85.5,11291,Verified,1,0
1,3,14295.16,B,494.86,9.6,13500,275.27,125,56.6,7646,Source Verified,1,0
0,11,24069.16,C,628.38,14.4,38100,2962.07,184,66.5,381796,Verified,0,0
0,8,7463.52,A,287.64,23.22,27500,360.14,128,27.9,71372,Not Verified,1,0
0,10,3789.64,C,166.77,21.56,54900,450.51,204,45.8,29464,Source Verified,2,0
0,4,4500.88,A,156.43,17.7,29700,124.41,270,62.1,677154,Not Verified,0,0
0,6,9752.71,B,365.82,16.19,53200,482.23,142,16.0,27699,Source Verified,0,0
0,7,5765.03,A,219.0,5.01,26400,294.96,206,56.9,15881,Source Verified,0,0
0,9,14626.7,E,413.65,20.01,11700,1959.72,146,62.2,139923,Not Verified,0,0
1,12,15303.45,B,377.95,13.54,17400,1451.41,187,88.8,25383,Source Verified,0,0
1,11,15116.1,B,659.81,29.86,162400,1701.39,243,69.2,131927,Source Verified,0,0
0,5,14123.12,C,536.72,20.51,12500,795.44,95,93.8,53192,Not Verified,0,0
0,3,8944.18,E,400.0,38.47,19800,471.67,275,70.4,77107,Verified,1,0
0,7,19627.67,A,722.76,4.84,151600,679.9,170,20.5,784185,Source Verified,0,0
0,6,23021.34,C,569.37,34.85,60300,1374.17,330,49.1,94287,Source Verified,1,0
0,7,8520.83,C,345.31,10.03,11600,730.45,228,51.5,37673,Source Verified,2,0
0,3,3724.0,C,135.42,24.11,49300,130.26,180,74.8,46308,Source Verified,0,0
0,1,9750.53,A,309.97,4.69,25700,56.47,448,20.6,73948,Not Verified,1,0
0,3,9226.13,A,301.15,5.16,10300,123.67,203,56.3,33541,Not Verified,0,0
0,3,4009.77,C,143.53,8.32,6800,93.57,151,57.8,34517,Source Verified,0,0
0,7,7218.85,A,265.93,7.75,21900,310.7,353,15.9,3479,Source Verified,0,0
1,9,9598.75,E,271.46,23.97,23100,1259.44,192,62.6,172387,Not Verified,1,0
0,10,7426.49,A,308.41,27.11,38000,506.75,161,29.0,196326,Not Verified,1,0
0,6,5165.47,C,205.04,14.5,1700,391.05,272,44.5,137207,Verified,0,0
0,2,24712.3,D,628.38,11.86,25000,341.3,227,60.9,209542,Not Verified,0,0
1,5,4530.6,C,166.77,18.69,5700,190.85,104,85.9,10085,Source Verified,0,0
0,12,8524.72,C,253.04,17.6,10900,1339.74,158,61.4,132019,Source Verified,1,0
0,12,25442.72,C,682.44,17.4,40000,3588.7,168,75.0,249965,Verified,0,0
0,1,0.0,B,15116.55,19.54,103750,108.23,255,57.0,299136,Source Verified,2,0
0,9,10312.96,B,435.48,18.08,18100,1023.82,174,93.2,145034,Verified,0,0
1,6,33447.84,G,1063.94,20.35,50100,3735.26,103,45.8,269048,Verified,4,0
1,9,16166.89,C,667.06,26.38,36200,1564.81,130,45.8,45098,Source Verified,0,0
0,3,19395.84,A,641.15,28.44,97900,261.05,137,22.0,77550,Not Verified,0,0
1,10,10132.66,A,403.91,17.96,65300,563.16,251,40.3,162424,Not Verified,0,0
1,5,13748.7,E,368.71,6.74,8600,843.96,117,75.6,6498,Verified,1,0
0,7,13251.11,B,516.2,21.23,11300,846.75,495,78.4,25110,Not Verified,0,0
1,12,10803.62,B,474.7,15.42,31600,1036.14,143,40.6,215020,Not Verified,0,0
0,6,18104.86,C,724.38,18.42,21600,1416.96,98,99.1,55569,Verified,1,0
0,2,22394.08,D,579.14,33.88,41200,631.97,121,81.8,41357,Verified,0,0
1,3,0.0,B,6961.83,17.8,42400,181.56,144,47.0,358935,Verified,1,0
0,10,4912.71,B,214.44,17.97,29100,548.78,257,48.6,155560,Verified,1,0
0,12,8589.53,D,404.61,26.66,16000,1494.94,229,56.5,23791,Not Verified,0,0
1,3,27334.73,C,641.83,4.0,51100,597.65,211,31.8,16275,Not Verified,0,0
0,3,27302.29,B,616.22,4.66,68900,543.69,252,22.2,287152,Not Verified,1,0
0,9,22288.4,B,521.03,10.92,35300,1443.9,179,83.7,780798,Source Verified,0,0
0,12,2827.16,C,133.61,4.94,7600,427.73,121,59.7,4536,Verified,0,0
1,2,1172.64,C,40.54,31.78,8400,12.3,62,57.6,13988,Verified,1,0
0,1,19501.07,A,619.93,21.06,47800,104.87,309,38.5,319771,Not Verified,0,0
0,3,18494.14,A,619.93,14.44,48700,337.8,190,67.9,36593,Not Verified,0,0
1,6,0.0,B,10025.14,25.54,70900,497.89,169,50.6,220887,Not Verified,0,0
0,3,6546.21,D,252.46,16.63,28300,284.83,110,43.2,328486,Source Verified,2,0
0,11,18416.25,C,854.32,13.23,46000,2793.35,209,79.3,72106,Verified,2,0
1,11,6847.53,C,304.68,23.13,14800,887.67,166,82.5,36461,Source Verified,4,0
0,6,30088.97,C,1184.86,21.78,77700,2286.2,270,90.6,291230,Verified,0,0
0,10,19727.01,D,559.19,11.7,20000,3072.22,172,74.3,77384,Source Verified,1,0
1,11,3745.55,B,159.4,28.58,7800,334.46,255,29.5,30432,Verified,0,0
0,6,12988.95,E,356.82,6.64,12600,1058.44,207,9.7,34037,Source Verified,5,0
0,6,21150.58,A,763.28,29.31,71100,708.59,237,16.7,225820,Source Verified,1,0
0,2,33264.56,A,1095.0,10.72,62900,439.22,195,33.9,337344,Source Verified,0,0
0,4,27387.85,D,1078.12,16.5,28400,1466.06,246,64.9,136764,Source Verified,1,0
0,12,6975.15,B,320.29,11.64,17500,816.36,195,91.7,96753,Not Verified,0,0
0,1,3908.8,C,135.13,7.72,14300,41.0,199,68.0,96855,Verified,0,0
0,10,7462.82,B,314.2,25.97,22500,604.81,231,51.5,33155,Source Verified,0,0
1,5,16470.87,E,653.91,28.81,11000,1043.23,176,50.7,28556,Source Verified,0,0
1,3,9538.17,C,335.45,18.16,3400,202.02,46,13.4,19720,Source Verified,1,0
0,7,18149.99,E,794.27,23.48,29100,2392.52,165,79.7,111823,Verified,0,0
1,9,28029.2,B,1115.77,28.51,68900,1919.7,454,59.1,525897,Verified,0,0
0,3,20915.9,C,767.18,14.68,58800,732.54,235,43.0,84623,Verified,3,0
0,11,13083.71,D,368.69,13.66,15100,2125.56,128,43.2,20142,Source Verified,1,0
0,12,10971.73,B,498.15,21.12,25400,1441.39,160,27.0,187042,Not Verified,2,0
0,2,8914.04,C,319.09,28.42,24500,184.13,134,54.1,43499,Source Verified,0,0
0,10,14233.29,B,605.7,23.45,40000,1280.61,422,49.3,28830,Not Verified,0,0
1,6,8808.18,B,329.91,3.33,11200,451.32,137,15.8,1770,Not Verified,2,0
1,2,24942.55,A,770.94,19.35,82400,105.92,218,36.1,310431,Source Verified,0,0
0,7,5714.45,A,216.98,26.14,10200,270.49,94,33.0,108628,Not Verified,0,0
0,2,8588.6,B,282.97,14.52,21900,62.03,554,49.8,27215,Not Verified,0,0
0,2,7913.0,C,275.88,29.18,11400,159.2,218,8.8,17668,Verified,0,0
0,4,10802.13,A,375.43,6.62,17800,298.59,406,61.6,177889,Source Verified,0,0
0,6,7211.26,C,281.78,18.7,6200,490.1,58,89.1,82992,Source Verified,1,0
0,9,18461.29,B,750.93,29.99,89100,1379.39,283,79.7,230361,Source Verified,0,0
0,4,13638.13,C,517.42,7.29,24600,695.6,49,25.9,26701,Verified,1,0
0,2,0.0,E,779.39,30.22,28100,283.6,90,54.7,133667,Source Verified,1,0
0,9,7461.57,B,309.72,21.07,18400,643.72,270,78.4,294395,Not Verified,0,0
0,6,3795.09,D,158.13,32.84,22700,361.26,159,63.0,145644,Verified,1,0
1,6,15565.77,B,565.86,22.09,62100,636.03,350,31.8,31951,Not Verified,0,0
0,5,13199.14,B,491.01,9.72,120700,645.03,159,84.1,320280,Source Verified,0,0
0,6,17035.39,B,637.58,29.05,180400,850.68,318,19.2,67966,Verified,1,0
0,5,10464.26,A,366.37,12.52,60300,287.79,147,26.2,207056,Not Verified,0,0
0,3,19598.64,D,734.27,5.09,10500,765.03,454,6.0,3933,Not Verified,2,0
0,8,8092.93,C,335.45,20.18,24600,769.48,310,49.2,12091,Source Verified,2,0
0,5,8704.48,A,301.15,6.6,90400,207.27,301,12.1,263663,Source Verified,1,0
0,3,9299.53,C,333.53,13.05,31900,293.29,289,75.0,46227,Not Verified,0,0
0,1,29279.36,B,964.64,15.34,29700,227.73,201,65.2,458513,Source Verified,0,0
0,7,11116.01,D,467.67,34.48,24600,1177.56,259,92.4,22734,Source Verified,0,0
0,8,15857.06,A,607.81,10.45,27900,712.95,308,36.1,629471,Source Verified,0,0
0,5,15727.72,C,659.05,13.97,26000,818.11,120,74.7,46057,Verified,1,0
0,12,17999.52,A,785.61,13.2,49500,1618.48,260,78.9,50548,Source Verified,0,0
0,1,13390.02,C,466.05,10.02,16900,145.67,150,23.4,13461,Source Verified,1,0
0,3,11143.47,B,392.81,21.53,16600,307.25,125,54.4,100406,Verified,0,0
0,8,14463.84,A,559.31,28.84,42900,724.81,263,53.4,221221,Not Verified,1,0
0,9,24570.24,B,583.55,5.47,35600,1807.93,166,52.0,25811,Source Verified,0,0
0,7,8900.02,E,381.83,21.47,7000,1026.49,66,77.6,32422,Not Verified,0,0
0,8,21715.69,C,566.56,10.81,92300,2228.64,173,81.6,291964,Source Verified,0,0
3,7,5995.11,C,225.55,27.44,12500,320.39,198,81.8,112126,Source Verified,0,1
0,8,4896.83,D,209.79,9.47,7700,569.95,44,70.5,27165,Source Verified,0,0
0,3,9519.82,F,391.89,21.05,11900,557.56,101,47.2,62054,Source Verified,2,0
0,11,25675.7,B,658.33,25.96,101800,2923.28,221,38.8,200459,Source Verified,0,0
0,10,7671.24,D,349.65,15.51,9900,1159.07,100,93.4,157399,Source Verified,0,0
0,11,8078.62,C,370.59,25.15,14900,1147.17,165,65.8,121637,Not Verified,2,0
0,9,20298.59,B,499.97,12.48,44300,1784.28,241,48.9,745231,Source Verified,1,0
1,6,15925.9,C,615.11,21.27,34050,1048.68,188,75.0,272141,Source Verified,1,0
1,9,27303.85,D,745.42,3.63,11500,3238.89,104,92.9,10678,Not Verified,0,0
0,10,7917.9,D,349.65,35.05,18100,1074.8,126,56.6,44040,Verified,0,0
0,3,12203.88,E,240.36,55.1,13200,474.82,242,70.5,15522,Source Verified,0,0
0,1,4882.53,B,164.22,25.06,9400,43.63,146,62.1,18623,Verified,0,0
0,7,10658.56,A,396.91,12.74,16900,432.42,155,78.6,18358,Not Verified,0,0
1,9,1842.78,B,100.0,15.92,15100,120.19,143,44.5,258791,Not Verified,0,0
0,6,28078.22,B,652.13,26.97,48300,1320.55,341,77.4,61120,Source Verified,0,0
0,7,15478.17,C,393.15,19.63,41700,1317.08,135,44.1,341842,Not Verified,1,0
1,6,10464.26,A,366.37,22.1,18200,291.95,170,26.2,189900,Not Verified,1,0
1,12,2512.41,A,108.86,17.39,27000,206.96,252,71.5,162224,Not Verified,1,0
0,8,5749.44,A,215.79,11.73,5600,261.3,148,22.3,14917,Verified,0,0
0,1,9952.78,B,325.17,14.01,40200,72.75,247,50.4,660164,Source Verified,0,0
0,2,23303.49,B,770.27,29.93,77200,172.26,232,70.8,352661,Verified,1,0
0,4,9030.46,B,322.63,14.75,9600,315.43,162,15.2,34903,Source Verified,0,0
0,10,23126.45,D,1069.44,12.59,86500,3792.53,407,85.6,387116,Verified,1,0
4,12,0.0,C,11881.22,21.19,42100,1130.47,384,85.8,165017,Source Verified,0,0
0,1,2935.52,D,106.95,23.03,20700,39.64,276,31.8,140815,Verified,2,0
0,4,18038.67,B,637.58,26.53,35500,578.8,148,56.8,73954,Not Verified,1,0
0,1,3523.33,D,129.38,25.02,35300,49.2,171,67.8,140329,Verified,2,0
1,6,12454.32,A,993.23,3.56,140100,414.35,244,25.0,10022,Source Verified,0,0
0,12,9821.44,E,499.79,17.13,27700,2353.98,125,78.7,21797,Not Verified,0,0
0,6,4241.84,C,162.5,39.75,39200,247.23,127,66.0,122250,Verified,0,0
1,12,14895.38,D,707.99,26.78,7100,2715.05,142,95.9,80110,Verified,0,0
0,2,33451.0,D,1240.03,0.58,10000,890.61,180,76.4,887177,Source Verified,0,0
0,6,19258.2,A,863.16,3.33,37900,811.26,146,11.3,312757,Source Verified,0,0
1,11,10492.46,D,410.81,14.57,15800,1546.37,91,85.7,13543,Not Verified,0,1
0,2,4763.16,B,163.67,18.39,47000,87.45,170,35.6,247838,Source Verified,0,0
0,1,14654.91,C,502.46,25.21,27300,146.88,150,56.8,99964,Source Verified,0,0
0,6,10830.34,E,295.51,32.31,20100,1016.66,188,77.2,44296,Source Verified,0,0
1,7,0.0,B,4420.4,10.14,30100,214.85,273,24.5,113848,Not Verified,0,0
0,9,2437.07,C,102.52,35.83,17700,252.57,115,69.4,83551,Not Verified,1,0
0,6,17576.85,B,654.68,28.89,157000,847.83,308,59.0,147367,Verified,0,0
1,2,29249.28,B,1046.59,18.1,61000,306.4,127,51.9,188205,Source Verified,3,0
0,5,2654.31,C,102.52,16.36,4300,164.58,134,78.3,431867,Source Verified,0,0
0,5,5232.11,A,183.19,8.97,63600,143.9,182,2.7,18570,Not Verified,0,0
0,11,25644.57,E,782.19,5.93,61700,4955.79,196,22.2,51279,Source Verified,2,0
0,9,31108.8,C,802.29,10.03,51600,3303.49,366,65.5,684422,Verified,0,0
1,6,18812.11,C,465.27,22.76,25600,1122.92,141,85.3,224237,Source Verified,1,0
0,10,13291.83,D,377.41,23.5,6400,2058.84,126,94.9,144608,Source Verified,1,0
1,5,3620.43,B,131.97,25.11,6300,157.01,552,100.7,80877,Verified,1,0
1,2,14824.4,C,346.47,4.75,17900,153.78,164,70.5,12622,Not Verified,0,0
1,12,18481.66,D,522.12,36.11,34253,2948.58,294,87.3,51550,Source Verified,1,0
0,8,8340.18,C,335.45,15.54,14100,681.28,166,77.2,37544,Source Verified,0,0
0,1,0.0,C,9122.57,37.63,45000,105.48,365,85.8,84742,Verified,0,0
0,12,13724.43,B,642.48,32.82,32300,1909.4,222,65.1,284975,Not Verified,0,0
0,4,13565.91,B,491.01,17.24,67700,520.79,210,92.9,80103,Source Verified,0,0
0,3,11461.86,C,413.94,19.32,22140,270.21,185,38.0,37254,Not Verified,4,0
0,1,9757.63,B,318.79,6.49,22450,71.33,219,24.0,5429,Not Verified,1,0
0,6,5238.36,B,196.06,11.46,14300,258.45,94,43.1,14896,Not Verified,0,0
0,5,4954.71,C,191.37,18.29,20400,307.21,112,87.8,28966,Verified,1,0
0,7,30088.97,C,1184.86,19.71,37900,2210.2,201,64.2,311523,Verified,0,0
0,11,3595.32,A,156.43,24.46,40800,313.86,194,5.3,371450,Not Verified,0,0
0,2,14270.09,B,478.19,19.4,41800,215.01,184,45.2,94456,Not Verified,0,0
0,2,23434.9,C,554.35,38.93,41900,516.26,171,57.4,251360,Not Verified,1,0
5,10,0.0,D,60.79,36.97,23700,604.6,97,42.8,49603,Source Verified,0,0
0,3,5571.72,B,196.41,13.42,7700,159.12,198,88.9,527361,Verified,1,0
0,9,2176.21,D,110.27,8.99,4500,313.23,152,36.2,91449,Source Verified,1,0
0,9,4215.07,A,167.15,19.4,82900,217.61,223,41.7,228951,Not Verified,0,0
0,6,19651.93,E,559.22,24.09,19600,1748.92,112,31.6,26149,Source Verified,0,0
0,6,6877.45,C,270.83,13.87,3700,490.58,146,38.6,49555,Verified,1,0
0,4,5426.35,B,196.41,27.6,23930,213.81,356,52.0,17919,Not Verified,2,0
1,5,17184.83,D,434.01,19.46,16200,889.65,168,100.3,188638,Verified,1,0
0,1,9367.32,B,306.04,11.93,9800,68.47,452,85.4,97413,Source Verified,1,0
0,9,10790.92,C,268.7,15.54,28500,932.33,252,29.4,117738,Not Verified,1,0
0,2,11741.64,D,298.17,11.57,30100,320.99,141,68.6,37009,Verified,0,0
0,2,15130.24,C,354.11,12.96,51100,315.76,104,31.4,16039,Source Verified,0,0
1,4,32584.67,C,1207.3,12.12,27600,1196.22,98,56.4,312434,Source Verified,0,0
1,8,6931.44,D,288.46,8.74,7400,682.77,184,38.9,29867,Source Verified,0,0
1,10,10947.19,C,286.53,20.44,21500,1238.43,177,54.7,18287,Source Verified,0,0
0,0,0.0,A,20070.14,21.39,25800,61.37,110,19.0,133212,Source Verified,1,0
0,12,13019.9,B,333.83,23.21,58900,1482.37,358,54.2,44438,Source Verified,0,0
0,8,0.0,C,5930.16,12.12,8800,599.19,41,28.7,13953,Source Verified,1,0
0,2,23667.02,A,507.22,10.12,91300,164.56,241,35.4,175726,Not Verified,0,0
0,5,17462.49,A,616.54,17.31,238200,537.53,199,15.4,628685,Not Verified,2,0
0,5,8858.13,C,344.95,20.48,34700,525.9,272,58.2,45431,Verified,1,0
0,2,11717.44,C,277.18,16.52,5700,262.69,135,75.1,38656,Not Verified,0,0
0,12,7741.68,A,348.34,23.38,39900,717.1,137,36.0,180318,Source Verified,0,0
0,3,4623.51,A,154.99,5.91,36200,86.46,230,27.3,9865,Source Verified,0,0
0,7,32777.38,F,1027.1,23.88,8500,4869.9,343,63.4,46385,Verified,0,0
6,12,0.0,F,773.68,13.06,34000,3047.27,243,74.0,174849,Source Verified,0,1
0,2,24337.5,B,521.03,20.59,44000,354.09,150,54.9,47262,Source Verified,1,0
0,8,27476.04,C,697.9,9.8,27200,2314.71,276,95.9,375025,Verified,0,0
1,2,15816.03,C,375.04,10.47,6600,165.59,125,47.0,16096,Not Verified,1,0
0,12,17865.5,F,575.25,16.89,1500,4139.94,188,103.7,173670,Verified,0,0
0,3,17366.0,C,418.74,20.47,21500,608.23,132,58.9,64784,Verified,0,0
0,8,7977.02,A,312.86,7.02,10600,475.52,244,50.6,5365,Not Verified,1,0
8,8,0.0,D,30135.85,19.15,41000,108.27,211,43.8,142283,Source Verified,3,0
1,10,19936.16,D,902.06,30.96,36300,3005.09,191,67.8,86033,Verified,0,0
0,9,4736.06,C,206.97,36.42,11100,563.62,345,35.5,12182,Verified,0,0
0,3,26755.79,A,873.33,20.19,59900,367.21,139,20.8,50925,Not Verified,0,0
0,6,30236.55,D,1223.77,21.71,87300,2518.46,318,51.5,429940,Verified,1,0
1,3,33355.4,B,1154.66,18.36,64800,642.3,322,60.8,80236,Verified,0,0
0,3,19795.18,D,516.42,32.21,18000,801.88,90,84.1,143311,Source Verified,0,0
1,9,7707.14,B,309.72,10.36,39200,582.23,221,31.2,212041,Not Verified,0,0
0,8,6611.14,B,255.04,17.4,19500,392.34,197,30.6,8412,Not Verified,0,0
0,10,6683.83,A,277.57,13.62,24200,456.07,241,60.7,38420,Source Verified,0,0
0,7,14743.81,A,650.0,23.25,4000,709.78,416,56.5,155199,Source Verified,0,0
0,6,7726.33,C,301.91,19.1,17200,531.45,114,26.7,287264,Not Verified,1,0
0,10,30718.47,C,814.21,7.33,39100,3833.37,222,70.2,185001,Source Verified,0,0
0,2,6668.43,B,229.14,8.29,32900,120.3,201,51.6,196366,Source Verified,0,0
0,4,28397.83,B,625.23,18.42,72300,883.47,177,52.3,307756,Source Verified,1,0
0,9,7604.05,D,340.13,5.01,6500,1076.24,186,74.7,38810,Source Verified,0,0
0,4,26963.73,A,924.81,17.39,79100,634.26,324,47.9,179404,Source Verified,1,0
0,7,9122.89,C,223.92,9.78,25900,683.5,120,43.7,74438,Source Verified,2,0
0,4,22913.1,D,578.68,20.11,89000,1175.79,338,34.1,42730,Not Verified,1,0
0,1,7815.95,C,267.98,28.5,50500,78.33,128,67.6,97350,Source Verified,1,0
0,8,0.0,B,13776.77,15.29,14500,942.03,334,92.1,41675,Source Verified,0,0
1,3,7453.31,C,273.39,8.46,8400,236.17,131,58.2,19363,Source Verified,1,0
0,7,17643.61,D,734.27,15.14,37100,1765.29,182,40.0,586046,Source Verified,2,0
1,5,13950.69,E,378.96,17.48,18400,901.02,175,74.4,162767,Source Verified,0,0
0,5,15574.82,E,419.97,34.46,22200,1207.99,281,37.1,45317,Not Verified,0,0
0,3,5554.11,B,188.52,11.87,42300,116.94,204,49.8,254265,Not Verified,0,0
3,5,19447.1,D,496.95,28.11,78500,544.43,435,62.2,105479,Not Verified,1,1
0,12,2092.84,B,96.09,32.87,18800,246.3,284,31.9,40777,Not Verified,0,0
1,3,17168.92,C,620.9,14.65,130200,419.95,122,43.8,43715,Verified,1,0
0,12,18975.99,C,528.02,19.65,31800,3093.74,161,60.5,232703,Verified,1,0
1,12,7298.04,B,329.48,9.86,19700,909.61,126,57.3,311291,Not Verified,1,0
1,2,31275.96,C,1088.57,25.26,55200,328.08,122,51.4,51947,Verified,1,0
0,12,16191.44,D,607.82,29.21,37100,3475.51,176,54.7,55728,Source Verified,0,0
0,11,1755.41,B,79.71,25.16,7900,230.62,113,64.9,234934,Not Verified,0,0
0,4,0.0,E,27836.7,13.89,18200,2030.64,150,93.1,289064,Source Verified,1,0
0,6,6036.83,B,232.59,4.04,18500,377.85,208,26.1,12082,Verified,1,0
0,5,8557.42,E,348.27,9.08,6500,689.04,146,45.4,42921,Verified,0,0
0,6,5994.01,B,230.94,25.24,60600,375.17,209,25.4,268832,Verified,0,0
0,5,32921.25,C,814.21,3.78,48100,1965.1,201,46.2,22713,Source Verified,0,0
1,12,6961.94,B,305.39,5.57,9700,666.58,86,77.2,10851,Source Verified,0,0
0,2,32289.18,D,1203.12,11.59,12400,881.71,265,38.9,60065,Source Verified,0,0
0,2,9499.56,A,309.97,22.01,116900,83.19,319,25.2,189987,Not Verified,0,0
0,3,19541.27,C,472.14,16.19,18800,452.99,173,50.6,33990,Source Verified,0,0
1,12,5730.37,A,246.99,12.84,13600,441.05,140,71.2,36241,Source Verified,1,0
0,1,7035.85,C,222.14,6.06,13400,52.72,199,10.4,1394,Verified,1,0
0,6,9286.51,E,255.3,24.99,22400,873.26,122,63.5,126379,Not Verified,0,0
0,1,2345.28,C,81.08,10.68,14300,22.85,107,27.7,97049,Verified,0,0
0,5,30420.76,C,716.53,8.13,23300,1265.03,241,2.5,251984,Source Verified,1,0
0,5,21573.88,C,515.0,10.49,22300,1133.18,308,92.8,20704,Not Verified,0,0
0,6,10592.34,C,402.54,28.56,20000,596.58,119,93.4,65529,Not Verified,0,0
0,11,2782.83,C,126.75,19.73,8900,358.92,184,65.8,8533,Verified,1,0
0,12,6177.91,D,295.61,18.29,12400,1146.74,117,25.9,96405,Not Verified,0,0
0,4,5408.05,B,197.12,7.16,12000,217.7,152,45.0,5356,Not Verified,0,0
0,5,11423.4,C,275.07,23.23,29100,514.79,163,57.6,326226,Not Verified,2,0
0,1,9762.98,B,325.69,33.92,53600,76.85,135,65.4,146344,Not Verified,2,0
1,10,25148.63,D,695.73,21.87,37100,3383.77,143,87.8,371020,Source Verified,1,0
0,7,12676.39,B,291.78,21.03,19800,736.68,199,12.0,131578,Source Verified,0,0
0,7,28632.16,D,784.84,32.13,62000,3095.28,176,80.4,123287,Verified,0,0
0,12,30911.41,F,1017.07,19.99,33000,8043.06,146,69.2,93789,Verified,0,0
0,5,0.0,D,14513.14,36.36,15800,946.81,158,71.6,56108,Source Verified,0,0
0,12,13728.59,D,389.01,28.42,38100,2361.18,128,32.2,214045,Verified,2,0
1,11,20774.82,A,860.47,15.61,46200,1369.13,167,86.2,259313,Source Verified,1,0
1,6,17931.22,A,620.37,17.42,29400,426.98,166,22.2,590563,Verified,0,0
0,3,10917.82,B,395.89,10.67,5500,330.1,152,78.1,474263,Source Verified,0,0
0,6,11193.6,D,295.34,30.41,30100,943.57,189,65.1,320113,Source Verified,0,0
3,7,3312.44,E,131.51,22.87,9200,209.8,80,38.9,19794,Not Verified,1,1
0,5,4540.25,A,160.3,27.36,9500,137.77,149,65.0,60269,Source Verified,1,0
0,11,17619.43,D,496.5,9.86,37700,2862.42,221,33.3,20078,Not Verified,0,0
0,6,3534.85,C,135.42,27.42,14700,206.03,107,17.6,28990,Source Verified,0,0
